Auye 350 Vulnerable
Guarasu 2 Criticallyendangered
Shuar chicham 35000 Definitelyendangered
Animere 700 Criticallyendangered
Chiquitano (Brazil) 50 Criticallyendangered
Aleut (Eastern) 150 Criticallyendangered
Teko 71 Severelyendangered
Guaraní Boliviano 40000 Vulnerable
Younuo Bunu 4000 Definitelyendangered
Bukharic 10000 Definitelyendangered
Straits Salish 180 Severelyendangered
Griko (Calabria) 2000 Severelyendangered
Gurrgoni 60 Vulnerable
Polonomombauk 120 Definitelyendangered
Kosraean 6900 Severelyendangered
Central Ojibwe 175 Definitelyendangered
Lule Saami 2000 Severelyendangered
Pontic Greek 300000 Definitelyendangered
Kickapoo (Oklahoma) 400 Severelyendangered
Ngwaba 10000 Severelyendangered
Provençal 150000 Severelyendangered
Twana 0 Extinct
Zenaga (Mauritania) 4000 Severelyendangered
Kokota 200 Vulnerable
Trumai 51 Criticallyendangered
Chiquihuitlán Mazatec 1502 Definitelyendangered
Wunambal 5 Criticallyendangered
North Alaskan Inupiaq (Kotzebue Sound) 2144 Severelyendangered
Lishan Didan (Iran) 0 Extinct
Nez Perce 20 Criticallyendangered
Ilue 5000 Criticallyendangered
Awyi 350 Vulnerable
Karone 10000 Vulnerable
Yuhup (Brazil) 617 Vulnerable
Puluwat 1364 Severelyendangered
Yudja 362 Vulnerable
Barí 5000 Vulnerable
Emplawas 220 Definitelyendangered
Moroccan Judeo-Arabic (Morocco) 5000 Severelyendangered
Bashkarik 1500 Severelyendangered
Leco 20 Criticallyendangered
Central Pame 7399 Vulnerable
Romani 3500000 Definitelyendangered
Konkow 3 Criticallyendangered
Assiniboine (Canada) 80 Criticallyendangered
Tai Daeng 80000 Vulnerable
Ge'ez 0 Extinct
Seru 0 Extinct
Koroni 400 Definitelyendangered
Mezquital Otomí 88789 Definitelyendangered
Sayultec 3150 Definitelyendangered
Ngaatjatjara 12 Severelyendangered
Aragonese 10000 Definitelyendangered
Quechua of San Martín 6000 Severelyendangered
Iduh (Viet Nam) 5 Criticallyendangered
Asumboa 40 Severelyendangered
Wano 3500 Definitelyendangered
Polci cluster 22000 Definitelyendangered
Bundjalung 20 Severelyendangered
Khojki 5000 Severelyendangered
Puma 4310 Severelyendangered
Anuki 542 Definitelyendangered
Tanema 4 Criticallyendangered
Soi 7000 Definitelyendangered
Remo 2500 Severelyendangered
Aivilingmiutut 1245 Vulnerable
Nisvai 20 Criticallyendangered
Uru 1 Extinct
Bashkardi 7000 Definitelyendangered
Samei 12000 Severelyendangered
Mandaic 300 Criticallyendangered
Milang 2000 Definitelyendangered
Wanano / Kotiria (Brazil) 650 Vulnerable
Rio Grande Keresan 6685 Definitelyendangered
Kim 20 Criticallyendangered
Kaiy 250 Vulnerable
Avar 784840 Vulnerable
Razihi 75000 Definitelyendangered
Ngäbere (Panama) 169130 Vulnerable
Koasati (Texas) 450 Definitelyendangered
Repanbitip 90 Definitelyendangered
Gaagudju 0 Extinct
Tamzabit 150000 Vulnerable
Opon-Carare 0 Extinct
Nogay (Caucasus) 90020 Definitelyendangered
Phuthi 43000 Definitelyendangered
Turoyo 50000 Severelyendangered
Karagash 7000 Definitelyendangered
Sarikoli 22000 Definitelyendangered
Miskito (Honduras) 25000 Vulnerable
Gowro 200 Severelyendangered
Tajio 12000 Vulnerable
Kamas Turk 0 Extinct
Muda 2000 Vulnerable
Serrano 0 Extinct
Bardi 30 Severelyendangered
Romansh 35095 Definitelyendangered
Zapotec of the Southern mountains, eastern lowlands 420 Definitelyendangered
Dhaiso 5000 Definitelyendangered
Konyak 248000 Vulnerable
Waigali 2000 Definitelyendangered
Hya 940 Severelyendangered
Savi 3000 Definitelyendangered
Qwarenya 0 Extinct
Ukhwejo 2000 Severelyendangered
May 1000 Definitelyendangered
Ticuna 35000 Definitelyendangered
Kunbarlang 140 Severelyendangered
Kickapoo (Mexico) 144 Criticallyendangered
Bung 3 Criticallyendangered
Laua 1 Criticallyendangered
Lavua 15000 Definitelyendangered
Cheyenne (Oklahoma) 400 Severelyendangered
Lae 1 Extinct
Mixtec of Santa Inés de Zaragoza 775 Definitelyendangered
Nung Ven 200 Vulnerable
Tinan 2000 Definitelyendangered
Northern Selkup 600 Severelyendangered
Woleaian 1631 Severelyendangered
Sonora Lower Pima 159 Severelyendangered
Wab 142 Vulnerable
Yanomami (Brazil) 6000 Vulnerable
Pengo 1254 Criticallyendangered
Laha (Lao Cai) 500 Definitelyendangered
Bade 250000 Vulnerable
Biete 19000 Definitelyendangered
Umpila 12 Severelyendangered
Q'eqchi' (Guatemala) 716101 Vulnerable
Faire Atta 300 Severelyendangered
Pyu 0 Extinct
Zapotec of San Bartolo Yautepec 246 Severelyendangered
Enggano 700 Vulnerable
Stoney 2765 Vulnerable
Yakkha 14648 Criticallyendangered
Mizo 529000 Vulnerable
Torwali 60000 Definitelyendangered
Hpun 0 Extinct
Pontic Greek 300000 Definitelyendangered
K'emant 1500 Severelyendangered
Tule-Kaweah Yokuts 10 Criticallyendangered
Judezmo (Israel) 400000 Severelyendangered
Bharmauri 3976 Definitelyendangered
Choyi 7000 Definitelyendangered
Juhur (Caucasus) 3016 Definitelyendangered
Orang Kanaq 0 Extinct
